rmsd
Frame,binding_site
88.0,1.3554435015594800
89.0,1.3637820944560400
90.0,1.7137891777426800
91.0,1.8147942155387900
92.0,1.9107163273501400
93.0,2.0033679837227400
94.0,1.3997022096478300
95.0,1.523806773746860
96.0,1.8824926099022300
97.0,1.683252730040730
98.0,1.6020584837876000
99.0,1.6834636793112300
100.0,1.5404870921192000
101.0,1.700593309080810
102.0,1.4463155724773300
103.0,1.6947121075922800
104.0,1.4086290901965000
105.0,1.3585965651594800
106.0,1.6527386962126600
107.0,1.6262086910012600
108.0,0.9733659823585480
109.0,1.2063003624790700
110.0,1.340325285565070
111.0,2.031963366478520
112.0,1.7461177104830700
113.0,1.753502383094910
114.0,1.7496752082259000
115.0,1.7134126053337200
116.0,1.831587381428100
117.0,1.826236247947680
118.0,1.7474133333800100
119.0,1.7711945020733000
120.0,1.9999034936722200
121.0,1.317700266511030
122.0,1.61421444279446
123.0,1.692918375644120
124.0,1.4361981423983400
125.0,1.8367041249251100
126.0,2.1017508577301900
127.0,1.8504902158527600
128.0,1.8039576004459400
129.0,2.1858433041272500
130.0,2.1893569899397700
131.0,2.7675747427971600
132.0,2.9602147678138100
133.0,3.2882003790508100
134.0,2.9394655864049500
135.0,2.9124051486612700
136.0,3.204011843576010
137.0,2.954589903745570
138.0,2.695295797160470
139.0,2.7227434470531500
140.0,2.6503994961534700
141.0,2.671164661815060
142.0,2.802460429385550
143.0,2.899329688698720
144.0,3.017149744810900
145.0,2.8748605820599100
146.0,3.2738865870825800
147.0,3.28281434005043
148.0,3.286363863403990
149.0,3.2647494205173200
150.0,2.989590385095680
151.0,2.9859468754784200
152.0,3.118805823041760
153.0,3.0111244732134500
154.0,2.9284577769186
155.0,3.151021115828320
156.0,2.766943302923220
157.0,3.4739156828080500
158.0,2.821728837604790
159.0,3.273278835190560
160.0,2.8035746969032100
161.0,2.43010944297974
162.0,2.9813024926464500
163.0,2.621246484850440
164.0,1.952678948832310
165.0,2.7816448157457000
166.0,2.6141012631566200
167.0,2.5192762004662600
168.0,2.259748490119190
169.0,2.3526629774616200
170.0,2.980999920227190
171.0,2.304425811064350
172.0,2.2112848553680800
173.0,2.5003939104836500
174.0,2.43023349602227
175.0,2.474130536705580
176.0,2.3844645986275000
177.0,2.426760283004900
178.0,2.298877270103310
179.0,2.2321934214659000
180.0,2.054798361267190
181.0,2.033901539134140
182.0,2.0301191795218300
183.0,2.113719611643140
184.0,2.100249279803130
185.0,2.1982492302741700
186.0,2.0328913281923800
187.0,2.1952277221344600
188.0,2.155267805126730
189.0,2.1145970084000900
190.0,2.8829678766154100
191.0,2.158054425470860
192.0,2.373541220133180
193.0,2.527284708134480
194.0,2.3775471100416300
195.0,2.675581564852100
196.0,2.601477324937930
197.0,2.1018545145683400
198.0,1.8725413781754800
199.0,1.8492566904939100
200.0,2.1258823021658700
201.0,1.9221095007922600
202.0,2.265008962214430
203.0,1.8717862529788700
204.0,1.783296608220560
205.0,2.136855726821260
206.0,1.848996700669500
207.0,2.4781253044898300
208.0,2.1204348725429400
209.0,2.3990784338370700
210.0,2.4388552862298300
211.0,1.9300341373455800
212.0,2.2004802629783900
213.0,2.1104660171777600
214.0,2.1597118582624600
215.0,2.0912387829717600
216.0,2.082881208950020
217.0,2.0425137009919600
218.0,1.9495451794053400
219.0,1.9194847603172200
220.0,2.324142555349780
221.0,2.1548512792340200
222.0,2.077900234998800
223.0,1.878505833482150
224.0,2.1609906643240400
225.0,2.0840819352129900
226.0,2.148712268072620
227.0,2.3096226591680500
228.0,1.9207806300371100
229.0,2.0394409132475
230.0,1.9860965679044500
231.0,2.0856611908867400
232.0,2.20575514683318
233.0,1.7467478218754700
234.0,2.2847190091083300
235.0,2.141661843912990
236.0,2.017571648527320
237.0,2.098628336853790
238.0,1.9144774086749300
239.0,1.8912078129619600
240.0,1.8815971371269400
241.0,1.8587075352903100
242.0,1.9657149094366300
243.0,1.9480886670451800
244.0,2.180234885524740
245.0,1.9911004802707500
246.0,2.4689871927744900
247.0,2.573510007210560
248.0,2.014386333364500
249.0,2.0398876816816400
250.0,1.8418868965084700
251.0,1.730078330408480
252.0,1.7020677322297100
253.0,2.1474103699247500
254.0,2.030814951192350
255.0,1.916468314192360
256.0,2.04741505845465
257.0,2.698422199541260
258.0,2.333311264471000
259.0,2.2874414124317200
260.0,2.2085446675374000
261.0,2.210547314894100
262.0,2.6490307828786400
263.0,2.3688236282916500
264.0,2.5343753245622000
265.0,2.7910539239725800
266.0,2.8481690100089700
267.0,2.2456104202666600
268.0,2.1593793431172900
269.0,2.3238262258343100
270.0,2.300755318709520
271.0,2.133127834391100
272.0,2.797661132272190
273.0,2.7138386436815100
274.0,2.4880285260933300
275.0,2.5556569239641200
276.0,2.626482727676790
277.0,2.4331647537193300
278.0,2.578198093582400
279.0,2.4056125041818300
280.0,2.5092761750524
281.0,2.6211502649119500
282.0,2.3769068793525800
283.0,2.5426108157842000
284.0,2.5208484297450100
285.0,2.0929954898616600
286.0,2.0357812308427900
287.0,2.2553150372955200
288.0,3.0084633950832100
289.0,2.944868912177740
290.0,2.540630080737630
291.0,2.784226239820240
292.0,3.003201643119180
293.0,2.9881058715145800
294.0,3.0803724325303
295.0,2.820806107151490
296.0,3.1352548714441300
297.0,3.139781137624540
298.0,3.0341974243899800
299.0,2.873646521494590
300.0,2.893673768942710
301.0,2.862956261569870
